T0,Tr1,Tpco,Tpm,Tzco,Tzco_ref,Tzm,Fcob_i,rtb_Fcob,TrSP1,Um,Ub1,Ub2,Tr2,TrSP2
2.900000,2.742240,2.692168,56.112465,56.112465,49.925000,77.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.745670,
3.000000,2.757738,2.700174,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.761010,
3.000000,2.771756,2.709105,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.774878,
3.000000,2.784525,2.718646,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.787503,
3.000000,2.796227,2.728554,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.799069,
3.000000,2.807014,2.738643,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.809725,
3.000000,2.817007,2.748771,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.819594,
3.050000,2.829818,2.759084,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.832285,
3.050000,2.841598,2.769665,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.843952,
3.050000,2.852488,2.780348,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.854734,
3.050000,2.862602,2.791003,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.864745,
3.050000,2.872034,2.801535,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.874078,
3.050000,2.880861,2.811872,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.882811,
3.050000,2.889146,2.821962,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.891006,
3.000000,2.893430,2.831515,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.895205,
3.050000,2.901201,2.840595,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.902894,
3.000000,2.904981,2.849207,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.906597,
3.000000,2.908748,2.857153,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.910289,
3.000000,2.912468,2.864520,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.913939,
3.000000,2.916117,2.871381,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.917520,
3.000000,2.919677,2.877793,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.921016,
3.000000,2.923136,2.883806,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.924413,
3.000000,2.926485,2.889459,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.927703,
3.050000,2.933232,2.895040,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.934394,
3.000000,2.935931,2.900490,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.937039,
3.050000,2.942097,2.905811,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.943154,
3.050000,2.947785,2.911213,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.948794,
3.050000,2.953059,2.916626,56.112465,56.112465,49.662500,77.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.954022,
3.000000,2.954457,2.921740,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.955375,
3.000000,2.955950,2.926349,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.956826,
3.000000,2.957501,2.930534,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.958337,
3.000000,2.959081,2.934359,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.959878,
3.000000,2.960666,2.937875,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.961427,
3.000000,2.962241,2.941124,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.962967,
3.000000,2.963792,2.944142,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.964485,
3.000000,2.965311,2.946955,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.965972,
3.000000,2.966791,2.949588,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.967421,
3.000000,2.968227,2.952058,56.112465,56.112465,49.750000,77.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.968828,
