T0;Tr1;Tpco;Tpm;Tzco;Tzco_ref;Tzm;Fcob_i;rtb_Fcob;TrSP1;Um;Ub1;Ub2;Tr2;TrSP2;;Uchyb;B³¹d wzglêdny uchybu
-11;14.971187;47.235125;77.352421;74.234667;74.25;112.5;0.003438;0.003438;15;0.126991;0.309391;0.309391;14.971187;15;;0.028813;0.19%
-11;14.96116;47.281103;77.373118;74.232977;74.25;112.5;0.003468;0.003468;15;0.127976;0.312102;0.312102;14.96116;15;;0.03884;0.26%
-11;14.955641;47.34894;77.392707;74.23321;74.25;112.5;0.003497;0.003497;15;0.128806;0.314753;0.314753;14.955641;15;;0.044359;0.3%
-11;14.955061;47.430455;77.4091;74.235264;74.25;112.5;0.003523;0.003523;15;0.129396;0.317064;0.317064;14.955061;15;;0.044939;0.3%
-11;14.959299;47.516329;77.420664;74.238829;74.25;112.5;0.003542;0.003542;15;0.129693;0.3188;0.3188;14.959299;15;;0.040701;0.27%
-11;14.96772;47.597208;77.426379;74.243443;74.25;112.5;0.003553;0.003553;15;0.129678;0.319798;0.319798;14.96772;15;;0.03228;0.22%
-11;14.979269;47.664711;77.425903;74.248555;74.25;112.5;0.003555;0.003555;15;0.129367;0.319979;0.319979;14.979269;15;;0.020731;0.14%
-11;14.992602;47.712267;77.41956;74.2536;74.25;112.5;0.003548;0.003548;15;0.128808;0.319353;0.319353;14.992602;15;;0.007398;0.05%
-11;15.006241;47.735681;77.408254;74.258057;74.25;112.5;0.003534;0.003534;15;0.128067;0.318016;0.318016;15.006241;15;;0.006241;0.04%
-11;15.018735;47.733424;77.393351;74.261496;74.25;112.5;0.003513;0.003513;15;0.127229;0.316135;0.316135;15.018735;15;;0.018735;0.12%
-11;15.028811;47.706662;77.376519;74.263614;74.25;112.5;0.003488;0.003488;15;0.126384;0.313927;0.313927;15.028811;15;;0.028811;0.19%
-11;15.03549;47.659023;77.35956;74.264245;74.25;112.5;0.003463;0.003463;15;0.125618;0.311636;0.311636;15.03549;15;;0.03549;0.24%
-11;15.038186;47.596166;77.344238;74.263375;74.25;112.5;0.003439;0.003439;15;0.125009;0.309507;0.309507;15.038186;15;;0.038186;0.25%
-11;15.036744;47.52516;77.33211;74.261135;74.25;112.5;0.00342;0.00342;15;0.124615;0.307761;0.307761;15.036744;15;;0.036744;0.24%
-11;15.03145;47.453747;77.324371;74.257788;74.25;112.5;0.003406;0.003406;15;0.124472;0.306571;0.306571;15.03145;15;;0.03145;0.21%
-11;15.022989;47.389526;77.32173;74.253708;74.25;112.5;0.003401;0.003401;15;0.124591;0.306045;0.306045;15.022989;15;;0.022989;0.15%
-11;15.012362;47.339152;77.324339;74.249343;74.25;112.5;0.003402;0.003402;15;0.124951;0.306217;0.306217;15.012362;15;;0.012362;0.08%
-11;15.000771;47.307624;77.331773;74.245171;74.25;112.5;0.003412;0.003412;15;0.125507;0.307047;0.307047;15.000771;15;;0.000771;0.01%
-11;14.989489;47.29776;77.343081;74.241642;74.25;112.5;0.003427;0.003427;15;0.126193;0.308422;0.308422;14.989489;15;;0.010511;0.07%
-11;14.979715;47.309925;77.356908;74.239129;74.25;112.5;0.003446;0.003446;15;0.12693;0.310178;0.310178;14.979715;15;;0.020285;0.14%
-11;14.972445;47.342051;77.371657;74.23788;74.25;112.5;0.003468;0.003468;15;0.127635;0.312113;0.312113;14.972445;15;;0.027555;0.18%
-11;14.968373;47.389954;77.385692;74.237992;74.25;112.5;0.003489;0.003489;15;0.128233;0.314014;0.314014;14.968373;15;;0.031627;0.21%
-11;14.967821;47.447888;77.397519;74.239399;74.25;112.5;0.003508;0.003508;15;0.128662;0.315679;0.315679;14.967821;15;;0.032179;0.21%
-11;14.970721;47.509253;77.405956;74.241893;74.25;112.5;0.003522;0.003522;15;0.128884;0.316939;0.316939;14.970721;15;;0.029279;0.2%
-11;14.976635;47.567363;77.410246;74.245156;74.25;112.5;0.00353;0.00353;15;0.128884;0.317675;0.317675;14.976635;15;;0.023365;0.16%
-11;14.984823;47.616173;77.410106;74.248801;74.25;112.5;0.003531;0.003531;15;0.128672;0.317827;0.317827;14.984823;15;;0.015177;0.1%
-11;14.994331;47.650887;77.405737;74.252425;74.25;112.5;0.003527;0.003527;15;0.128278;0.317401;0.317401;14.994331;15;;0.005669;0.04%
-11;15.004103;47.668389;77.397763;74.255649;74.25;112.5;0.003516;0.003516;15;0.127751;0.316462;0.316462;15.004103;15;;0.004103;0.03%
-11;15.013096;47.667478;77.387153;74.258158;74.25;112.5;0.003501;0.003501;15;0.127152;0.315127;0.315127;15.013096;15;;0.013096;0.09%
-11;15.020387;47.64891;77.375107;74.259721;74.25;112.5;0.003484;0.003484;15;0.126544;0.313552;0.313552;15.020387;15;;0.020387;0.14%
-11;15.025266;47.61524;77.362927;74.260215;74.25;112.5;0.003466;0.003466;15;0.125992;0.311912;0.311912;15.025266;15;;0.025266;0.17%
-11;15.0273;47.570503;77.351892;74.259623;74.25;112.5;0.003449;0.003449;15;0.125551;0.310382;0.310382;15.0273;15;;0.0273;0.18%
-11;15.026369;47.519769;77.343124;74.25804;74.25;112.5;0.003435;0.003435;15;0.125264;0.309122;0.309122;15.026369;15;;0.026369;0.18%
-11;15.022669;47.468592;77.337487;74.255657;74.25;112.5;0.003425;0.003425;15;0.125157;0.308255;0.308255;15.022669;15;;0.022669;0.15%
-11;15.016683;47.422425;77.335491;74.252744;74.25;112.5;0.003421;0.003421;15;0.125236;0.307862;0.307862;15.016683;15;;0.016683;0.11%
-11;15.009123;47.386041;77.337247;74.249624;74.25;112.5;0.003422;0.003422;15;0.125489;0.307968;0.307968;15.009123;15;;0.009123;0.06%
-11;15.000846;47.363032;77.342455;74.246638;74.25;112.5;0.003428;0.003428;15;0.125882;0.308545;0.308545;15.000846;15;;0.000846;0.01%
-11;14.99276;47.355443;77.350446;74.244104;74.25;112.5;0.003439;0.003439;15;0.12637;0.309516;0.309516;14.99276;15;;0.00724;0.05%
-11;14.985722;47.363582;77.360265;74.242288;74.25;112.5;0.003453;0.003453;15;0.126895;0.310764;0.310764;14.985722;15;;0.014278;0.1%
-11;14.980452;47.386036;77.370785;74.241365;74.25;112.5;0.003468;0.003468;15;0.1274;0.312145;0.312145;14.980452;15;;0.019548;0.13%
-11;14.977451;47.419881;77.380843;74.241407;74.25;112.5;0.003483;0.003483;15;0.12783;0.313508;0.313508;14.977451;15;;0.022549;0.15%
-11;14.97696;47.461071;77.389374;74.242373;74.25;112.5;0.003497;0.003497;15;0.128143;0.314707;0.314707;14.97696;15;;0.02304;0.15%
-11;14.978942;47.504923;77.395521;74.244121;74.25;112.5;0.003507;0.003507;15;0.128308;0.315621;0.315621;14.978942;15;;0.021058;0.14%
-11;14.983096;47.546659;77.398724;74.246431;74.25;112.5;0.003513;0.003513;15;0.128315;0.316163;0.316163;14.983096;15;;0.016904;0.11%
-11;14.9889;47.581923;77.39876;74.24903;74.25;112.5;0.003514;0.003514;15;0.128169;0.316288;0.316288;14.9889;15;;0.0111;0.07%
-11;14.995679;47.607226;77.395752;74.251631;74.25;112.5;0.003511;0.003511;15;0.127892;0.315998;0.315998;14.995679;15;;0.004321;0.03%
-11;15.002678;47.620265;77.390131;74.25396;74.25;112.5;0.003504;0.003504;15;0.127518;0.315338;0.315338;15.002678;15;;0.002678;0.02%
-11;15.009147;47.620113;77.382585;74.255785;74.25;112.5;0.003493;0.003493;15;0.127089;0.314392;0.314392;15.009147;15;;0.009147;0.06%
-11;15.014421;47.607255;77.373973;74.256936;74.25;112.5;0.003481;0.003481;15;0.126653;0.313269;0.313269;15.014421;15;;0.014421;0.1%
-11;15.017982;47.583481;77.365233;74.257319;74.25;112.5;0.003468;0.003468;15;0.126255;0.312095;0.312095;15.017982;15;;0.017982;0.12%
-11;15.019514;47.551666;77.357287;74.256919;74.25;112.5;0.003456;0.003456;15;0.125936;0.310996;0.310996;15.019514;15;;0.019514;0.13%
-11;15.018921;47.515433;77.350949;74.255804;74.25;112.5;0.003445;0.003445;15;0.125727;0.310086;0.310086;15.018921;15;;0.018921;0.13%
-11;15.016338;47.478764;77.34684;74.25411;74.25;112.5;0.003438;0.003438;15;0.125646;0.309455;0.309455;15.016338;15;;0.016338;0.11%
-11;15.012106;47.445571;77.34533;74.252032;74.25;112.5;0.003435;0.003435;15;0.125699;0.309161;0.309161;15.012106;15;;0.012106;0.08%
-11;15.006728;47.41928;77.346501;74.249802;74.25;112.5;0.003436;0.003436;15;0.125876;0.309225;0.309225;15.006728;15;;0.006728;0.04%
-11;15.000817;47.402482;77.350147;74.247663;74.25;112.5;0.00344;0.00344;15;0.126155;0.309626;0.309626;15.000817;15;;0.000817;0.01%
-11;14.995021;47.396666;77.355795;74.245842;74.25;112.5;0.003448;0.003448;15;0.126501;0.310312;0.310312;14.995021;15;;0.004979;0.03%
-11;14.989954;47.402087;77.362772;74.244527;74.25;112.5;0.003458;0.003458;15;0.126875;0.311198;0.311198;14.989954;15;;0.010046;0.07%
-11;14.986134;47.41778;77.370279;74.243846;74.25;112.5;0.003469;0.003469;15;0.127237;0.312184;0.312184;14.986134;15;;0.013866;0.09%
-11;14.983924;47.4417;77.37749;74.243849;74.25;112.5;0.00348;0.00348;15;0.127547;0.313161;0.313161;14.983924;15;;0.016076;0.11%
-11;14.983505;47.470992;77.383641;74.244513;74.25;112.5;0.003489;0.003489;15;0.127774;0.314024;0.314024;14.983505;15;;0.016495;0.11%
-11;14.984858;47.502329;77.388114;74.24574;74.25;112.5;0.003497;0.003497;15;0.127897;0.314687;0.314687;14.984858;15;;0.015142;0.1%
-11;14.987775;47.532296;77.390497;74.247376;74.25;112.5;0.003501;0.003501;15;0.127907;0.315085;0.315085;14.987775;15;;0.012225;0.08%
-11;14.991889;47.557757;77.390617;74.249229;74.25;112.5;0.003502;0.003502;15;0.127807;0.315186;0.315186;14.991889;15;;0.008111;0.05%
-11;14.996722;47.576179;77.388546;74.251095;74.25;112.5;0.0035;0.0035;15;0.127612;0.31499;0.31499;14.996722;15;;0.003278;0.02%
-11;15.001733;47.585868;77.384587;74.252775;74.25;112.5;0.003495;0.003495;15;0.127346;0.314527;0.314527;15.001733;15;;0.001733;0.01%
-11;15.006385;47.586114;77.379224;74.2541;74.25;112.5;0.003487;0.003487;15;0.12704;0.313856;0.313856;15.006385;15;;0.006385;0.04%
-11;15.010197;47.577225;77.373072;74.254946;74.25;112.5;0.003478;0.003478;15;0.126727;0.313056;0.313056;15.010197;15;;0.010197;0.07%
-11;15.012795;47.560455;77.366804;74.255241;74.25;112.5;0.003469;0.003469;15;0.126441;0.312216;0.312216;15.012795;15;;0.012795;0.09%
-11;15.013945;47.537843;77.361085;74.254973;74.25;112.5;0.00346;0.00346;15;0.12621;0.311426;0.311426;15.013945;15;;0.013945;0.09%
-11;15.013575;47.511977;77.356503;74.254189;74.25;112.5;0.003453;0.003453;15;0.126057;0.310769;0.310769;15.013575;15;;0.013575;0.09%
-11;15.011774;47.485707;77.353506;74.252986;74.25;112.5;0.003448;0.003448;15;0.125997;0.31031;0.31031;15.011774;15;;0.011774;0.08%
-11;15.008782;47.46184;77.352364;74.251506;74.25;112.5;0.003445;0.003445;15;0.126032;0.310091;0.310091;15.008782;15;;0.008782;0.06%
-11;15.004959;47.44284;77.35314;74.249912;74.25;112.5;0.003446;0.003446;15;0.126156;0.310127;0.310127;15.004959;15;;0.004959;0.03%
-11;15.000738;47.430574;77.355689;74.248378;74.25;112.5;0.003449;0.003449;15;0.126352;0.310406;0.310406;15.000738;15;;0.000738;0,00%
-11;14.996583;47.426132;77.359682;74.247068;74.25;112.5;0.003454;0.003454;15;0.126598;0.31089;0.31089;14.996583;15;;0.003417;0.02%
-11;14.992934;47.429724;77.364641;74.246116;74.25;112.5;0.003461;0.003461;15;0.126866;0.31152;0.31152;14.992934;15;;0.007066;0.05%
-11;14.990165;47.440689;77.37;74.245612;74.25;112.5;0.003469;0.003469;15;0.127125;0.312223;0.312223;14.990165;15;;0.009835;0.07%
-11;14.98854;47.457597;77.37517;74.245596;74.25;112.5;0.003477;0.003477;15;0.127348;0.312923;0.312923;14.98854;15;;0.01146;0.08%
-11;14.988192;47.47843;77.379605;74.246053;74.25;112.5;0.003484;0.003484;15;0.127513;0.313545;0.313545;14.988192;15;;0.011808;0.08%
-11;14.989114;47.500823;77.382857;74.246914;74.25;112.5;0.003489;0.003489;15;0.127604;0.314025;0.314025;14.989114;15;;0.010886;0.07%
-11;14.991162;47.522334;77.384624;74.248074;74.25;112.5;0.003492;0.003492;15;0.127615;0.314318;0.314318;14.991162;15;;0.008838;0.06%
-11;14.994078;47.540708;77.384774;74.249395;74.25;112.5;0.003493;0.003493;15;0.127546;0.314398;0.314398;14.994078;15;;0.005922;0.04%
-11;14.997522;47.554108;77.383352;74.250732;74.25;112.5;0.003492;0.003492;15;0.127409;0.314265;0.314265;14.997522;15;;0.002478;0.02%
-11;15.001109;47.561292;77.380564;74.251943;74.25;112.5;0.003488;0.003488;15;0.12722;0.31394;0.31394;15.001109;15;;0.001109;0.01%
-11;15.004453;47.561722;77.376755;74.252904;74.25;112.5;0.003483;0.003483;15;0.127002;0.313465;0.313465;15.004453;15;;0.004453;0.03%
-11;15.007208;47.555588;77.372362;74.253525;74.25;112.5;0.003477;0.003477;15;0.126777;0.312895;0.312895;15.007208;15;;0.007208;0.05%
-11;15.009102;47.543766;77.367869;74.253751;74.25;112.5;0.00347;0.00347;15;0.126571;0.312294;0.312294;15.009102;15;;0.009102;0.06%
-11;15.009964;47.527703;77.363755;74.253573;74.25;112.5;0.003464;0.003464;15;0.126404;0.311727;0.311727;15.009964;15;;0.009964;0.07%
-11;15.009737;47.509243;77.360442;74.253023;74.25;112.5;0.003458;0.003458;15;0.126293;0.311252;0.311252;15.009737;15;;0.009737;0.06%
-11;15.008483;47.490427;77.358256;74.25217;74.25;112.5;0.003455;0.003455;15;0.126247;0.310918;0.310918;15.008483;15;;0.008483;0.06%
-11;15.00637;47.473266;77.357393;74.251115;74.25;112.5;0.003453;0.003453;15;0.12627;0.310755;0.310755;15.00637;15;;0.00637;0.04%
-11;15.003652;47.459534;77.357902;74.249976;74.25;112.5;0.003453;0.003453;15;0.126357;0.310775;0.310775;15.003652;15;;0.003652;0.02%
-11;15.000637;47.450579;77.359684;74.248876;74.25;112.5;0.003455;0.003455;15;0.126496;0.310968;0.310968;15.000637;15;;0.000637;0,00%
-11;14.997659;47.447198;77.362506;74.247933;74.25;112.5;0.003459;0.003459;15;0.126671;0.31131;0.31131;14.997659;15;;0.002341;0.02%
-11;14.995033;47.449562;77.366031;74.247243;74.25;112.5;0.003464;0.003464;15;0.126861;0.311757;0.311757;14.995033;15;;0.004967;0.03%
-11;14.993026;47.457221;77.369858;74.246871;74.25;112.5;0.00347;0.00347;15;0.127047;0.312259;0.312259;14.993026;15;;0.006974;0.05%
-11;14.991832;47.469173;77.373565;74.246847;74.25;112.5;0.003475;0.003475;15;0.127208;0.312761;0.312761;14.991832;15;;0.008168;0.05%
-11;14.991548;47.48399;77.376762;74.247161;74.25;112.5;0.00348;0.00348;15;0.127328;0.313208;0.313208;14.991548;15;;0.008452;0.06%
-11;14.992175;47.499991;77.379124;74.247766;74.25;112.5;0.003484;0.003484;15;0.127395;0.313556;0.313556;14.992175;15;;0.007825;0.05%
-11;14.993612;47.515429;77.380432;74.248588;74.25;112.5;0.003486;0.003486;15;0.127405;0.313771;0.313771;14.993612;15;;0.006388;0.04%
-11;14.995679;47.528683;77.380585;74.24953;74.25;112.5;0.003487;0.003487;15;0.127358;0.313834;0.313834;14.995679;15;;0.004321;0.03%
-11;14.998133;47.538423;77.379608;74.250488;74.25;112.5;0.003486;0.003486;15;0.127262;0.313745;0.313745;14.998133;15;;0.001867;0.01%
-11;15.0007;47.54374;77.377647;74.25136;74.25;112.5;0.003484;0.003484;15;0.127128;0.313517;0.313517;15.0007;15;;0.0007;0,00%
-11;15.003103;47.544228;77.374942;74.252057;74.25;112.5;0.00348;0.00348;15;0.126972;0.31318;0.31318;15.003103;15;;0.003103;0.02%
-11;15.005093;47.540002;77.371807;74.252511;74.25;112.5;0.003475;0.003475;15;0.126811;0.312774;0.312774;15.005093;15;;0.005093;0.03%
-11;15.006473;47.531675;77.368589;74.252684;74.25;112.5;0.00347;0.00347;15;0.126663;0.312344;0.312344;15.006473;15;;0.006473;0.04%
-11;15.007118;47.520269;77.365629;74.252566;74.25;112.5;0.003466;0.003466;15;0.126542;0.311937;0.311937;15.007118;15;;0.007118;0.05%
-11;15.006984;47.507099;77.363235;74.252181;74.25;112.5;0.003462;0.003462;15;0.126461;0.311594;0.311594;15.006984;15;;0.006984;0.05%
-11;15.006111;47.493623;77.36164;74.251577;74.25;112.5;0.003459;0.003459;15;0.126427;0.311351;0.311351;15.006111;15;;0.006111;0.04%
-11;15.004619;47.481285;77.360989;74.250825;74.25;112.5;0.003458;0.003458;15;0.126441;0.31123;0.31123;15.004619;15;;0.004619;0.03%
-11;15.002687;47.47136;77.36132;74.250011;74.25;112.5;0.003458;0.003458;15;0.126502;0.311239;0.311239;15.002687;15;;0.002687;0.02%
-11;15.000535;47.464823;77.362564;74.249223;74.25;112.5;0.00346;0.00346;15;0.1266;0.311374;0.311374;15.000535;15;;0.000535;0,00%
-11;14.9984;47.462258;77.364559;74.248544;74.25;112.5;0.003462;0.003462;15;0.126724;0.311614;0.311614;14.9984;15;;0.0016;0.01%
-11;14.996509;47.463803;77.367065;74.248043;74.25;112.5;0.003466;0.003466;15;0.12686;0.311932;0.311932;14.996509;15;;0.003491;0.02%
-11;14.995056;47.46915;77.369797;74.247769;74.25;112.5;0.00347;0.00347;15;0.126994;0.31229;0.31229;14.995056;15;;0.004944;0.03%
-11;14.994178;47.477597;77.372456;74.247742;74.25;112.5;0.003474;0.003474;15;0.127109;0.31265;0.31265;14.994178;15;;0.005822;0.04%
-11;14.993952;47.488136;77.374759;74.247958;74.25;112.5;0.003477;0.003477;15;0.127196;0.312972;0.312972;14.993952;15;;0.006048;0.04%
-11;14.994376;47.499568;77.376475;74.248383;74.25;112.5;0.00348;0.00348;15;0.127246;0.313224;0.313224;14.994376;15;;0.005624;0.04%
-11;14.995385;47.510646;77.377441;74.248966;74.25;112.5;0.003482;0.003482;15;0.127255;0.313381;0.313381;14.995385;15;;0.004615;0.03%
-11;14.996849;47.520203;77.377582;74.249638;74.25;112.5;0.003483;0.003483;15;0.127223;0.313431;0.313431;14.996849;15;;0.003151;0.02%
-11;14.998597;47.527278;77.376913;74.250324;74.25;112.5;0.003482;0.003482;15;0.127155;0.31337;0.31337;14.998597;15;;0.001403;0.01%
-11;15.000434;47.531208;77.375533;74.250951;74.25;112.5;0.00348;0.00348;15;0.12706;0.313211;0.313211;15.000434;15;;0.000434;0,00%
-11;15.002161;47.531685;77.373613;74.251456;74.25;112.5;0.003477;0.003477;15;0.126949;0.312973;0.312973;15.002161;15;;0.002161;0.01%
-10;15.0687;47.278821;75.11297;72.234353;72.5;110;0.003383;0.003383;15;0.128441;0.30444;0.30444;15.0687;15;;0.0687;0.46%
-10;15.106935;46.90755;75.2635;72.426576;72.5;110;0.00329;0.00329;15;0.116512;0.296113;0.296113;15.106935;15;;0.106935;0.71%
-10;15.120187;46.556176;75.269551;72.46412;72.5;110;0.003211;0.003211;15;0.115446;0.289016;0.289016;15.120187;15;;0.120187;0.8%
-10;15.112581;46.22578;75.270704;72.48424;72.5;110;0.003154;0.003154;15;0.114642;0.28388;0.28388;15.112581;15;;0.112581;0.75%
-10;15.088384;45.933141;75.276289;72.488663;72.5;110;0.003125;0.003125;15;0.114828;0.281216;0.281216;15.088384;15;;0.088384;0.59%
-10;15.052381;45.698167;75.293634;72.483675;72.5;110;0.003125;0.003125;15;0.11599;0.281259;0.281259;15.052381;15;;0.052381;0.35%
-10;15.009836;45.538972;75.32564;72.473908;72.5;110;0.003155;0.003155;15;0.118015;0.283943;0.283943;15.009836;15;;0.009836;0.07%
-10;14.966214;45.467712;75.371479;72.463094;72.5;110;0.00321;0.00321;15;0.120674;0.28891;0.28891;14.966214;15;;0.033786;0.23%
-10;14.926729;45.487766;75.427387;72.454166;72.5;110;0.003284;0.003284;15;0.123648;0.295562;0.295562;14.926729;15;;0.073271;0.49%
-10;14.895842;45.592596;75.487676;72.449185;72.5;110;0.003368;0.003368;15;0.126582;0.30313;0.30313;14.895842;15;;0.104158;0.69%
-10;14.876812;45.766429;75.545892;72.449251;72.5;110;0.003453;0.003453;15;0.129136;0.31077;0.31077;14.876812;15;;0.123188;0.82%
-10;14.871387;45.986485;75.595945;72.454493;72.5;110;0.00353;0.00353;15;0.131039;0.317665;0.317665;14.871387;15;;0.128613;0.86%
-10;14.879689;46.22619;75.632998;72.4642;72.5;110;0.00359;0.00359;15;0.132117;0.323113;0.323113;14.879689;15;;0.120311;0.8%
-10;14.90031;46.458633;75.653999;72.477072;72.5;110;0.003629;0.003629;15;0.132307;0.326597;0.326597;14.90031;15;;0.09969;0.66%
-10;14.930574;46.659624;75.657848;72.491517;72.5;110;0.003643;0.003643;15;0.131651;0.327831;0.327831;14.930574;15;;0.069426;0.46%
-10;14.966919;46.809976;75.645254;72.505932;72.5;110;0.003631;0.003631;15;0.13027;0.326776;0.326776;14.966919;15;;0.033081;0.22%
-10;15.005336;46.89687;75.618428;72.518903;72.5;110;0.003596;0.003596;15;0.128344;0.323628;0.323628;15.005336;15;;0.005336;0.04%
-10;15.0418;46.914421;75.580706;72.529311;72.5;110;0.003542;0.003542;15;0.126085;0.318788;0.318788;15.0418;15;;0.0418;0.28%
-10;15.072662;46.863612;75.53618;72.536369;72.5;110;0.003476;0.003476;15;0.123722;0.31281;0.31281;15.072662;15;;0.072662;0.48%
-10;15.094976;46.751794;75.489361;72.539609;72.5;110;0.003404;0.003404;15;0.121483;0.306348;0.306348;15.094976;15;;0.094976;0.63%
-10;15.106744;46.591841;75.444856;72.538874;72.5;110;0.003334;0.003334;15;0.119578;0.300082;0.300082;15.106744;15;;0.106744;0.71%
-10;15.107073;46.400999;75.407034;72.534304;72.5;110;0.003274;0.003274;15;0.11819;0.294656;0.294656;15.107073;15;;0.107073;0.71%
-10;15.096242;46.199389;75.379659;72.526356;72.5;110;0.003229;0.003229;15;0.117456;0.290612;0.290612;15.096242;15;;0.096242;0.64%
-10;15.075663;46.008163;75.3655;72.515801;72.5;110;0.003204;0.003204;15;0.117449;0.288337;0.288337;15.075663;15;;0.075663;0.5%
-10;15.047735;45.847369;75.36597;72.50371;72.5;110;0.0032;0.0032;15;0.118166;0.28802;0.28802;15.047735;15;;0.047735;0.32%
-10;15.015596;45.733723;75.380861;72.491375;72.5;110;0.003218;0.003218;15;0.119525;0.289641;0.289641;15.015596;15;;0.015596;0.1%
-10;14.982777;45.678591;75.408294;72.480178;72.5;110;0.003255;0.003255;15;0.121363;0.292968;0.292968;14.982777;15;;0.017223;0.11%
-10;14.952814;45.68655;75.444907;72.471404;72.5;110;0.003307;0.003307;15;0.123463;0.297593;0.297593;14.952814;15;;0.047186;0.31%
-10;14.928844;45.754847;75.486298;72.466047;72.5;110;0.003366;0.003366;15;0.125578;0.302979;0.302979;14.928844;15;;0.071156;0.47%
-10;14.913248;45.873885;75.527641;72.464649;72.5;110;0.003428;0.003428;15;0.127467;0.308524;0.308524;14.913248;15;;0.086752;0.58%
-10;14.907409;46.028675;75.564343;72.467223;72.5;110;0.003485;0.003485;15;0.128929;0.313633;0.313633;14.907409;15;;0.092591;0.62%
-9.95;14.914814;46.187652;75.483788;72.374727;72.4125;109.875;0.003526;0.003526;15;0.129872;0.317372;0.317372;14.914814;15;;0.085186;0.57%
-9.95;14.929997;46.340063;75.505457;72.391818;72.4125;109.875;0.003553;0.003553;15;0.129562;0.319763;0.319763;14.929997;15;;0.070003;0.47%
-9.9;14.954593;46.460653;75.401729;72.304756;72.325;109.75;0.003558;0.003558;15;0.129207;0.320204;0.320204;14.954593;15;;0.045407;0.3%
-9.8;14.98817;46.516986;75.18145;72.127054;72.15;109.5;0.003536;0.003536;15;0.127804;0.318272;0.318272;14.98817;15;;0.01183;0.08%
-9.8;15.019034;46.522647;75.173518;72.154962;72.15;109.5;0.0035;0.0035;15;0.125317;0.31499;0.31499;15.019034;15;;0.019034;0.13%
-9.7;15.051547;46.45863;74.93103;71.968776;71.975;109.25;0.003444;0.003444;15;0.123772;0.309939;0.309939;15.051547;15;;0.051547;0.34%
